Fecha,1067,1081,1100,1105,1106,1163,1164,1178,1186,1201,1202,1204,1205,1207,1215,1216,1217,1237,1240,1244,1252,1256,1262,1264,1265,1268,1274,1276,1277,1281,1285,1292,1293,1294,1296,1299,1300,1301,1302,1303,1304,1305,1306,1329,1330,1331,1332,1335,1339,1342,1343,1344,1348,1349,1353,1354,1358,1359,1360,1361,1363,1366,1367,1368,1370,1372,1374,1375,1378,1395,1397,1398,1401,1402,1404,1405,1407,1414,1424,1426,1427,1428,1429
10-06-2025 01:35,1.78,8.61,4.86,5.78,9.82,1.39,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,0.92,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.21,7.08,10.38,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.39,6.33,42.0,1.89,36.16,25.23,1.99,2.0,8.63,11.68,17.66,58.61,13.9,1.84,4.37,1.86,5.44,0.38,0.75,2.58,1.07,8.48,13.8,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 01:40,1.83,8.61,4.64,5.78,9.82,1.39,0.47,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.21,7.08,10.38,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.39,6.33,43.9,1.89,36.16,24.18,1.99,2.0,8.63,11.68,17.66,59.73,13.9,1.84,4.37,1.86,5.44,0.38,0.75,2.58,1.07,8.48,13.11,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 01:45,1.85,8.61,4.86,5.78,9.82,1.39,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.21,7.08,10.83,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.39,6.33,45.5,1.89,36.16,24.18,1.99,2.0,8.63,11.68,17.66,61.96,13.9,1.84,4.37,1.86,5.44,0.38,0.75,2.58,1.07,8.48,12.76,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 01:50,1.83,8.61,4.64,5.78,9.82,1.3,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.21,7.08,10.83,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.39,6.33,45.5,1.89,37.11,24.18,1.99,2.0,8.63,11.68,17.66,61.96,13.9,1.84,4.2,1.86,5.44,0.38,0.75,2.58,1.07,8.48,12.09,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 01:55,1.83,8.61,4.86,5.78,9.82,1.3,0.43,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.16,7.08,11.29,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,45.5,1.89,37.11,23.16,1.99,2.0,8.63,11.68,17.66,63.07,13.9,1.84,4.04,1.86,5.44,0.38,0.75,2.71,1.07,8.48,11.42,10.41,5.66,2.76,4.24,10.07,12.0,0.85
10-06-2025 02:00,1.83,8.61,4.86,5.78,9.82,1.3,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.16,7.08,11.29,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,45.5,1.89,37.11,23.16,1.99,2.0,8.63,11.68,17.66,63.07,13.9,1.84,4.04,1.86,5.44,0.38,0.75,2.71,1.14,8.48,11.42,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 02:05,1.83,8.61,4.86,5.78,9.82,1.3,0.47,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.64,0.6,0.15,0.76,9.8,8.07,0.9,0.16,7.37,11.76,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,2.82,0.33,1.93,0.1,0.66,7.11,6.33,45.5,1.89,37.11,22.19,1.99,2.0,8.63,11.68,17.66,65.28,13.9,1.84,3.89,1.86,5.44,0.38,0.75,2.71,1.07,8.48,11.42,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 02:10,1.83,8.61,4.64,5.78,9.82,1.3,0.47,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.64,0.6,0.15,0.76,9.8,8.07,0.9,0.21,7.37,11.76,3.88,4.7,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,2.82,0.33,1.93,0.1,0.66,7.11,6.33,45.5,1.89,37.11,22.19,1.99,2.0,8.63,11.68,17.66,65.28,13.9,1.84,3.89,1.86,5.44,0.38,0.75,2.71,1.07,8.48,10.74,10.41,5.66,2.76,4.24,10.07,12.0,0.89
10-06-2025 02:15,1.85,8.61,4.64,5.78,9.82,1.3,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.16,7.37,11.76,3.88,4.7,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,45.5,1.89,39.08,22.19,1.99,2.0,8.63,11.68,17.66,65.28,13.9,1.84,3.89,1.86,5.44,0.38,0.75,2.71,1.14,8.48,10.74,10.41,5.66,2.76,4.24,10.07,12.0,0.85
10-06-2025 02:20,1.85,8.61,4.64,5.78,9.82,1.3,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,1.25,3.61,9.01,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.8,8.07,0.9,0.16,7.37,12.24,3.88,4.7,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,2.82,0.33,1.93,0.1,0.66,7.11,6.33,45.5,1.89,40.11,22.19,1.99,2.0,8.63,11.68,17.66,65.28,13.9,1.84,3.74,1.86,5.44,0.38,0.75,2.71,1.14,8.48,10.74,10.41,5.66,2.76,4.24,10.07,12.0,0.89
